fbr_id,full_name,declared_income_pkr,tax_paid_pkr,filer_status,reported_address,phone_number
FBR-102325,Luqman Orakzai,38538396,2275984,Filer,"House 103, Street 17, B-17, Islamabad",+92 345 7724543
FBR-102326,I. Rizvi,23156292,1922695,Filer,H#201 St-2 UniversityTown Peshawar,0339-6043819
FBR-102328,بلال Rizvi,3594192,315657,Filer,"73-27 G-13/1, Islamabad",03441868442
FBR-102330,Syed Atif Bhatti,9887940,421869,Filer,"House No. 253, Gali 23, University Town, Peshawar",+92 302 5274259
FBR-102332,P.Virk,4183056,318251,Filer,مکان 167 گلی 7 Gulberg III لاہور,+92 312 5306506
FBR-102333,M. Yousafzai,634860,34582,Filer,H#3 St-10 Gulshan-e-Iqbal Karachi,+92 313 9879906
FBR-102334,Mian Ali Kazmi,621024,22706,Filer,"House No. 163, Gali 31, Hayatabad Phase 3, Peshawar",0301-8593960
FBR-102335,Umar بٹ,3053688,149700,Filer,"138-10 Madina Town, Faisalabad",0318-7898996
FBR-102336,R. Sheikh,2653116,105169,Filer,H#377 St-35 DGround Faisalabad,03105663680
FBR-102337,Farah Bukhari,38583792,2264877,Filer,"395-28 G-13/1, Islamabad",03098979753
FBR-102338,M.Awan,2660580,181513,Filer,مکان 173 گلی 10 University Town Peshawar,0344-2837371
FBR-102339,H. Khan,35240916,928974,Filer,H#22 St-30 GulbergIII Lahore,03157335761
FBR-102341,Sardar Naveed Wazir,334824,8388,Filer,"House No. 87, Gali 40, Clifton Block 2, Karachi",03243468580
FBR-102342,D.Raja,313800,25509,Filer,مکان 308 گلی 9 Wapda Town لاہور,03285703772
FBR-102343,W.Baig,23979888,1465929,Filer,مکان 79 گلی 3 University Town Peshawar,03118382285
FBR-102344,M. Sial,510216,28203,Filer,H#313 St-24 Gulshan-e-Iqbal Karachi,03477680794
FBR-102346,Malik Kinza Kazmi,432360,36462,Filer,"House No. 55, Gali 37, University Town, Peshawar",03325105260
FBR-102347,Syed Qasim Malik,33787656,2647734,Filer,"House No. 185, Gali 36, Gulgasht, Multan",0339-5696796
FBR-102349,B. Khattak,24442848,1938024,Filer,H#191 St-6 Cantt Multan,+92 328 9081249
FBR-102350,Rashid Virk,485256,31105,Filer,"175-37 University Town, Peshawar",+92 326 1392646
FBR-102351,N. Khokhar,1913172,96326,Filer,H#113 St-31 Cantt Multan,03079432009
FBR-102352,Mian Junaid Gondal,0,0,Non-Filer,"House No. 19, Gali 28, Clifton Block 2, Karachi",03008692197
FBR-102353,Wajahat Joiya,2234172,72054,Filer,"361-17 Madina Town, Faisalabad",0337-7761639
FBR-102354,M. Naqvi,27354096,988588,Filer,H#277 St-40 G-13/1 Islamabad,0347-8114192
FBR-102355,Khadija Chaudhry,40228032,994091,Filer,"House 309, Street 4, Model Town, Lahore",+92 349 6075106
FBR-102356,Mian Madiha Afridi,30287556,2279202,Filer,"House No. 208, Gali 36, DHA Phase 6, Karachi",03185422047
FBR-102357,N.Naqvi,0,0,Non-Filer,مکان 9 گلی 31 F-8/3 اسلام آباد,0331-3532314
FBR-102358,Rana Talha Siddiqui,808848,51409,Filer,"House No. 309, Gali 2, Gulgasht, Multan",0342-2081789
FBR-102359,Zainab Naqvi,305532,16412,Filer,"House 336, Street 7, Shah Rukn-e-Alam, Multan",03384012603
FBR-102360,N. Virk,16985388,1041006,Filer,H#19 St-8 Gulgasht Multan,0346-8731068
FBR-102363,Mehwish Tarar,34103376,2712994,Filer,"374-15 Gulbahar, Peshawar",0346-5186264
FBR-102364,S. Janjua,1228692,105535,Filer,H#393 St-11 Cantt Multan,+92 311 6417440
FBR-102365,H.Kakar,39975348,912325,Filer,مکان 347 گلی 3 Model Town لاہور,03222570584
FBR-102366,G. Saddozai,722616,28641,Filer,H#364 St-18 ChaklalaScheme3 Rawalpindi,03027076419
FBR-102367,Mian Noman Qureshi,809736,38507,Filer,"House No. 33, Gali 20, I-8/4, Islamabad",0330-2718032
FBR-102368,Atif شیخ,0,0,Filer,"275-29 Westridge, Rawalpindi",03057602571
FBR-102369,Rana Khadija Afridi,0,0,Non-Filer,"House No. 317, Gali 29, North Nazimabad, Karachi",0340-3384438
FBR-102370,Malik Ghulam Sial,482364,35526,Filer,"House No. 135, Gali 27, Madina Town, Faisalabad",0339-5923181
FBR-102371,Qasim Durrani,0,0,Non-Filer,"House 153, Street 2, University Town, Peshawar",0306-4656244
FBR-102373,B.Joiya,14065836,1155606,Filer,مکان 261 گلی 26 Satellite Town راولپنڈی,0343-1633270
FBR-102375,Kamran Zaidi,463020,18232,Filer,"276-16 Gulberg III, Lahore",0346-7527363
FBR-102376,Haji Mubashir Mirza,0,0,Non-Filer,"House No. 242, Gali 17, University Town, Peshawar",0336-4993708
FBR-102377,زینب Mirza,978480,87001,Filer,"322-32 Cantt, Multan",0320-7804214
FBR-102378,E.Khan,525444,11429,Filer,مکان 40 گلی 33 Bahria Phase 4 راولپنڈی,03062204692
FBR-102379,Zeeshan Gondal,4023012,316250,Filer,"141-31 University Town, Peshawar",03305280631
FBR-102381,Hassan Abbasi,391668,21991,Filer,"House 384, Street 2, Gulshan-e-Iqbal, Karachi",03274788894
FBR-102382,Nadia Baig,13523820,821643,Filer,"House 232, Street 30, North Nazimabad, Karachi",+92 309 7334303
FBR-102383,محمد Awan,2345244,134638,Filer,"124-18 Model Town, Lahore",0310-3255315
FBR-102384,S. Yousafzai,3608544,170172,Filer,H#21 St-5 DGround Faisalabad,03178103082
FBR-102385,Mustafa Gill,2875296,189174,Filer,"9-7 D Ground, Faisalabad",+92 337 2210758
FBR-102386,Waseem Warraich,575604,13498,Filer,"House 151, Street 2, I-8/4, Islamabad",0342-4544837
FBR-102387,K.Khokhar,3374220,274223,Filer,مکان 185 گلی 28 Model Town لاہور,0322-7323234
FBR-102389,Chaudhary Mehwish Afridi,506592,32205,Filer,"House No. 299, Gali 11, Gulberg III, Lahore",+92 330 2588785
FBR-102390,Salman Niazi,0,0,Non-Filer,"14-14 Peoples Colony, Faisalabad",0345-1041609
FBR-102391,Haji Kamran Durrani,2398812,90857,Filer,"House No. 139, Gali 19, Cantt, Multan",+92 328 7699648
FBR-102392,Amna Khan,1486536,75552,Filer,"House 387, Street 16, Model Town, Lahore",+92 311 5239450
FBR-102393,J.Mehsud,3841404,276397,Filer,مکان 298 گلی 13 Gulshan-e-Iqbal کراچی,+92 312 6013224
FBR-102394,Hina Naqvi,0,0,Non-Filer,"110-5 Gulshan-e-Iqbal, Karachi",0310-5857226
FBR-102395,S.Hashmi,28422816,2509028,Filer,مکان 218 گلی 7 Shah Rukn-e-Alam Multan,0342-7021396
FBR-102396,Rana Ayesha Sheikh,1490412,79759,Filer,"House No. 371, Gali 35, G-10/2, Islamabad",+92 333 2439050
FBR-102398,M.Zaidi,30902592,1693360,Filer,مکان 234 گلی 7 G-13/1 اسلام آباد,03097801301
FBR-102399,Mubashir Awan,816324,51076,Filer,"House 28, Street 27, Model Town, Lahore",+92 340 3395583
FBR-102401,Talha Baig,1828884,152552,Filer,"258-28 F-8/3, Islamabad",03251316533
FBR-102402,Junaid Mirza,14789028,1089204,Filer,"50-19 Cantt, Multan",+92 310 7773227
FBR-102404,Sardar Qasim Janjua,482532,26344,Filer,"House No. 66, Gali 9, Bahria Phase 4, Rawalpindi",0314-1626767
FBR-102405,Syed Mahnoor Awan,782820,40176,Filer,"House No. 25, Gali 24, Bahria Phase 4, Rawalpindi",0332-1461898
FBR-102406,عثمان چوہدری,2393340,100412,Filer,"132-35 F-8/3, Islamabad",+92 348 7301191
FBR-102407,Mian Uzma Ansari,0,0,Non-Filer,"House No. 265, Gali 25, Johar Town, Lahore",0303-3656233
FBR-102409,M.Joiya,2053872,170882,Filer,مکان 89 گلی 17 Clifton Block 2 کراچی,+92 347 5977410
FBR-102410,بلال Durrani,490704,36406,Filer,"183-16 Gulbahar, Peshawar",03378944908
FBR-102411,Waseem Wazir,1539528,32806,Filer,"House 327, Street 24, D Ground, Faisalabad",0319-8917129
FBR-102412,Babar Orakzai,29233704,2616606,Filer,"207-24 Westridge, Rawalpindi",0310-8373242
FBR-102413,W. Sandhu,2637300,132537,Filer,H#328 St-33 HayatabadPhase3 Peshawar,+92 309 7988644
FBR-102414,Malik Yousuf Sandhu,512952,40573,Filer,"House No. 208, Gali 38, Bahria Phase 4, Rawalpindi",+92 315 1516846
FBR-102415,M. Sial,753444,51053,Filer,H#342 St-15 ShahRukn-e-Alam Multan,0323-7840442
FBR-102416,Sadia Cheema,1609632,122054,Filer,"House 79, Street 19, Cantt, Multan",03169285497
FBR-102418,Obaid Zaidi,609300,43964,Filer,"384-28 Wapda Town, Lahore",+92 319 1438459
FBR-102420,Syed Gul Kazmi,4087500,323235,Filer,"House No. 202, Gali 33, G-10/2, Islamabad",0317-2482845
FBR-102421,N.Rajput,30921096,818360,Filer,مکان 31 گلی 31 Westridge راولپنڈی,+92 310 2600862
FBR-102422,Zafar Zaidi,1730604,47291,Filer,"House 285, Street 9, Cantt, Multan",0334-4489768
FBR-102423,Irfan Warraich,0,0,Non-Filer,"House 304, Street 20, Hayatabad Phase 3, Peshawar",+92 336 4086060
FBR-102425,Khadija Bukhari,362844,18458,Filer,"6-14 Shah Rukn-e-Alam, Multan",03395400067
FBR-102426,F. Siddiqui,0,0,Filer,H#360 St-25 Westridge Rawalpindi,0329-8720280
FBR-102427,O. Mehsud,3411336,250481,Filer,H#112 St-22 PeoplesColony Faisalabad,0342-2445710
FBR-102428,Asad Mughal,0,0,Non-Filer,"House 15, Street 8, Wapda Town, Lahore",03335565225
FBR-102429,Mian Umar Gondal,839208,31842,Filer,"House No. 140, Gali 14, Chaklala Scheme 3, Rawalpindi",03369087141
FBR-102430,Waseem Rizvi,0,0,Non-Filer,"House 145, Street 3, Hayatabad Phase 3, Peshawar",0348-5451032
FBR-102431,Anas Shirazi,2740008,145410,Filer,"House 38, Street 17, Satellite Town, Rawalpindi",+92 341 2740292
FBR-102432,K. Khattak,427044,18422,Filer,H#340 St-6 Gulgasht Multan,03006226950
FBR-102433,حسین Abbasi,788244,44507,Filer,"214-27 D Ground, Faisalabad",03061553318
FBR-102434,L. Butt,537780,36625,Filer,H#74 St-8 ChaklalaScheme3 Rawalpindi,03149421225
FBR-102435,Chaudhary Sadia Kayani,0,0,Non-Filer,"House No. 108, Gali 21, Satellite Town, Rawalpindi",0311-8138153
FBR-102437,A. Siddiqui,3878796,310083,Filer,H#362 St-7 BahriaPhase4 Rawalpindi,0344-1272190
FBR-102438,F. Khan,535200,45583,Filer,H#149 St-6 SatelliteTown Rawalpindi,+92 304 4821846
FBR-102439,Malik Saqib Awan,3354300,268248,Filer,"House No. 396, Gali 39, Clifton Block 2, Karachi",03168993284
FBR-102440,Mian Zubair Sial,0,0,Non-Filer,"House No. 123, Gali 36, Satellite Town, Rawalpindi",+92 300 9377149
FBR-102441,Hamza Gilani,2454012,212900,Filer,"128-10 Johar Town, Lahore",03208519044
FBR-102444,N. Chaudhry,27663420,2029782,Filer,H#299 St-35 ShahRukn-e-Alam Multan,03495629123
FBR-102445,Qasim Virk,3103704,143092,Filer,"260-37 Madina Town, Faisalabad",0343-1979022
FBR-102446,Rauf Joiya,444876,32336,Filer,"House 107, Street 24, Model Town, Lahore",0328-5970144
FBR-102447,Taimoor Afridi,3268692,135354,Filer,"234-10 Cantt, Multan",03363235883
FBR-102448,Hassan Kayani,387468,13319,Filer,"House 244, Street 2, Clifton Block 2, Karachi",03015933512
FBR-102449,S. Khan,14764392,1144170,Filer,H#261 St-27 UniversityTown Peshawar,03141679900
FBR-102451,Rashid خان,818724,25318,Filer,"87-13 North Nazimabad, Karachi",+92 341 3042032
FBR-102452,W. Awan,2707248,229101,Filer,H#283 St-10 BahriaPhase4 Rawalpindi,+92 312 3600857
FBR-102453,Y.Bhatti,1540500,129966,Filer,مکان 270 گلی 13 Hayatabad Phase 3 Peshawar,0329-5985521
FBR-102454,Rana Hussain Durrani,380040,14756,Filer,"House No. 138, Gali 29, Gulbahar, Peshawar",03301473704
FBR-102455,Chaudhary Lubna Siddiqui,429540,18068,Filer,"House No. 342, Gali 2, Chaklala Scheme 3, Rawalpindi",+92 323 6346637
FBR-102456,Uzma Naqvi,11660316,720013,Filer,"4-28 Peoples Colony, Faisalabad",+92 321 7029466
FBR-102457,Syed Iqra Tareen,380472,22970,Filer,"House No. 15, Gali 9, DHA Phase 6, Karachi",0340-2221178
FBR-102458,Rana Nimra Mirza,701496,17604,Filer,"House No. 169, Gali 16, Gulbahar, Peshawar",0321-6585409
FBR-102459,Z. Khattak,401364,29362,Filer,H#241 St-36 GulbergIII Lahore,03375829104
FBR-102460,S. Butt,3126480,148769,Filer,H#329 St-33 SatelliteTown Rawalpindi,+92 309 6989653
FBR-102462,Bushra Yousafzai,734532,60073,Filer,"228-17 Gulgasht, Multan",+92 316 1230532
FBR-102463,A. Gill,46672812,977840,Filer,H#304 St-37 Gulshan-e-Iqbal Karachi,03368238287
FBR-102464,Haji Muhammad Tarar,787200,66607,Filer,"House No. 291, Gali 4, Madina Town, Faisalabad",03253570708
FBR-102465,A.Virk,2679876,178101,Filer,مکان 25 گلی 25 B-17 اسلام آباد,0326-8712448
FBR-102466,Jawad Joiya,628920,46011,Filer,"House 205, Street 21, G-10/2, Islamabad",0317-7952050
FBR-102467,B. Zaidi,0,0,Non-Filer,H#301 St-36 I-8/4 Islamabad,0302-7001450
FBR-102468,Umar Rajput,3853008,96642,Filer,"316-40 Shah Rukn-e-Alam, Multan",+92 319 7673467
FBR-102469,Anas Ansari,2856756,79901,Filer,"273-19 DHA Phase 5, Lahore",+92 313 3362879
FBR-102470,F. Khan,0,0,Filer,H#141 St-6 HayatabadPhase3 Peshawar,0332-6164265
FBR-102471,Malik Mansoor Shirazi,602124,15595,Filer,"House No. 274, Gali 22, I-8/4, Islamabad",03275727628
FBR-102472,Saad Hashmi,2299416,81282,Filer,"House 8, Street 11, Madina Town, Faisalabad",+92 322 7189494
FBR-102473,Shoaib Wazir,553344,30000,Filer,"346-39 Chaklala Scheme 3, Rawalpindi",0325-4041426
FBR-102474,T. Rizvi,409956,24728,Filer,H#269 St-25 HayatabadPhase3 Peshawar,0310-5689804
FBR-102475,Laiba Sial,2819064,61463,Filer,"House 354, Street 40, DHA Phase 6, Karachi",0341-8425962
FBR-102476,Waqas Shirazi,439056,11259,Filer,"14-20 Bahria Phase 4, Rawalpindi",03068784808
FBR-102477,Hamza Gill,303888,9755,Filer,"303-12 Cantt, Multan",03309245704
FBR-102478,M.Gondal,1244100,83739,Filer,مکان 385 گلی 3 Chaklala Scheme 3 راولپنڈی,03114869297
FBR-102481,I. Khan,2118912,129013,Filer,H#12 St-12 B-17 Islamabad,0341-4100766
FBR-102482,E. Virk,2904708,163103,Filer,H#347 St-18 Gulgasht Multan,03319625548
FBR-102483,M. Durrani,425148,27820,Filer,H#117 St-1 DHAPhase6 Karachi,0325-4643930
FBR-102484,Zara Afridi,24092484,1611088,Filer,"274-5 North Nazimabad, Karachi",+92 325 7322401
FBR-102485,Yasir Joiya,0,0,Non-Filer,"House 61, Street 40, B-17, Islamabad",+92 310 8920021
FBR-102487,Uzma Tareen,0,0,Non-Filer,"65-2 Clifton Block 2, Karachi",03422451909
FBR-102489,S. Zaidi,1911060,149329,Filer,H#13 St-25 ShahRukn-e-Alam Multan,+92 336 4430903
FBR-102490,H.Mehsud,2749812,74210,Filer,مکان 277 گلی 23 Clifton Block 2 کراچی,0342-2201455
FBR-102491,Uzma Kazmi,0,0,Non-Filer,"House 113, Street 32, Model Town, Lahore",0301-5799407
FBR-102492,عثمان ملک,0,0,Non-Filer,"233-22 Cantt, Multan",0319-3491461
FBR-102493,Rashid Kayani,721032,45013,Filer,"307-33 Gulshan-e-Iqbal, Karachi",0336-4501267
FBR-102495,Noman Naqvi,3652548,276910,Filer,"House 49, Street 7, Satellite Town, Rawalpindi",+92 320 7506795
FBR-102496,Chaudhary Mansoor Mirza,2719404,205378,Filer,"House No. 228, Gali 15, Westridge, Rawalpindi",+92 321 3424306
FBR-102497,Saqib Gill,30272844,2364187,Filer,"251-24 Bahria Phase 4, Rawalpindi",03291308826
FBR-102498,Malik Nadeem Naqvi,3272784,138803,Filer,"House No. 302, Gali 28, Gulshan-e-Iqbal, Karachi",03125675509
FBR-102499,Hamza ملک,3594900,132009,Filer,"321-9 Model Town, Lahore",03207933616
FBR-102725,Syed Moiz Judge,0,0,Non-Filer,"House No. 12, Gali 4, F-8/3, Islamabad",0300-1234567
FBR-102726,Ayesha Ahmed,0,0,Non-Filer,"House 12, Street 4, F-8/3, Islamabad",0333-3074710
FBR-102727,syed haseeb,0,0,Non-Filer,"12-4 F-8/3, Islamabad",0300-1234567
FBR-102728,s.Ahmed,0,0,Filer,مکان 12 گلی 4 F-8/3 اسلام آباد,0315-5102311
FBR-102500,M. Siddiqui,0,0,Filer,H#141 St-16 B-17 Islamabad,0325-8881187
FBR-102501,Pervez Mirza,0,0,Filer,"House 80, Street 13, North Nazimabad, Karachi",03178011041
FBR-102503,R.Sandhu,0,0,Filer,مکان 225 گلی 35 Johar Town لاہور,0324-3323359
FBR-102504,F.Qureshi,0,0,Non-Filer,مکان 60 گلی 7 Chaklala Scheme 3 راولپنڈی,+92 322 3977259
FBR-102505,H.Gill,0,0,Non-Filer,مکان 342 گلی 7 Bahria Phase 4 راولپنڈی,03278742166
FBR-102506,F. Bukhari,0,0,Non-Filer,H#292 St-40 Gulshan-e-Iqbal Karachi,0339-8778606
FBR-102507,Chaudhary Sana Warraich,0,0,Non-Filer,"House No. 277, Gali 32, Wapda Town, Lahore",+92 303 5913052
FBR-102508,Haji Zara Yousafzai,0,0,Non-Filer,"House No. 333, Gali 6, Shah Rukn-e-Alam, Multan",0348-3247381
FBR-102509,N. Naqvi,0,0,Non-Filer,H#88 St-12 DHAPhase6 Karachi,+92 344 2949602
FBR-102510,K. Qureshi,0,0,Filer,H#366 St-6 UniversityTown Peshawar,03377714259
FBR-102512,Malik Sana Gondal,0,0,Non-Filer,"House No. 40, Gali 19, Bahria Phase 4, Rawalpindi",0333-1072885
FBR-102513,Naveed Janjua,0,0,Filer,"House 192, Street 15, Clifton Block 2, Karachi",+92 316 5101814
FBR-102514,Sajid Abbasi,0,0,Non-Filer,"1-40 Model Town, Lahore",+92 315 1946824
FBR-102516,T. Qureshi,0,0,Non-Filer,H#301 St-16 DGround Faisalabad,0303-7395316
FBR-102518,P. Yousafzai,0,0,Non-Filer,H#69 St-31 BahriaPhase4 Rawalpindi,03188643931
FBR-102519,Chaudhary Nimra Durrani,0,0,Non-Filer,"House No. 192, Gali 25, Shah Rukn-e-Alam, Multan",0306-3521661
FBR-102520,Z. Naqvi,0,0,Non-Filer,H#154 St-18 Westridge Rawalpindi,+92 301 2816657
FBR-102521,Fahad Janjua,0,0,Filer,"170-6 Johar Town, Lahore",03359901929
FBR-102522,بلال Tarar,0,0,Filer,"185-35 Peoples Colony, Faisalabad",03189549184
FBR-102523,K.Warraich,0,0,Non-Filer,مکان 296 گلی 18 DHA Phase 6 کراچی,0300-5728583
FBR-102524,Kamran Shirazi,0,0,Non-Filer,"House 338, Street 20, DHA Phase 5, Lahore",03267458591
FBR-102525,H. Siddiqui,0,0,Non-Filer,H#172 St-28 HayatabadPhase3 Peshawar,03056110756
FBR-102526,Fatima Niazi,0,0,Filer,"House 272, Street 16, F-8/3, Islamabad",0341-1350415
FBR-102527,A. Naqvi,0,0,Filer,H#235 St-6 Gulshan-e-Iqbal Karachi,03031705696
FBR-102528,Nasir Yousafzai,0,0,Filer,"175-12 Bahria Phase 4, Rawalpindi",+92 346 1633682
FBR-102529,Mustafa Sial,0,0,Non-Filer,"250-21 Gulbahar, Peshawar",0338-5400060
FBR-102530,Laiba ملک,0,0,Non-Filer,"54-5 Gulberg III, Lahore",03028760966
FBR-102531,Mian Laiba Khattak,0,0,Non-Filer,"House No. 20, Gali 12, North Nazimabad, Karachi",+92 348 4426007
FBR-102533,Tariq Cheema,0,0,Non-Filer,"House 24, Street 38, E-11/2, Islamabad",+92 349 8885674
FBR-102536,Chaudhary Kashif Mughal,0,0,Filer,"House No. 70, Gali 26, Peoples Colony, Faisalabad",03282123634
FBR-102538,Arsalan Yousafzai,0,0,Filer,"House 163, Street 32, F-8/3, Islamabad",0319-9542620
FBR-102539,Luqman Khokhar,0,0,Non-Filer,"397-20 Gulshan-e-Iqbal, Karachi",+92 332 2581493
FBR-102540,عثمان Mughal,0,0,Filer,"12-16 Shah Rukn-e-Alam, Multan",+92 305 5491003
FBR-102541,Chaudhary Mustafa Mughal,0,0,Non-Filer,"House No. 265, Gali 26, Johar Town, Lahore",0343-1072149
FBR-102542,Fatima Malik,0,0,Filer,"House 77, Street 39, Westridge, Rawalpindi",+92 324 6829205
FBR-102543,L. Raja,0,0,Non-Filer,H#279 St-27 WapdaTown Lahore,+92 339 4724182
FBR-102544,T.Rajput,0,0,Filer,مکان 46 گلی 5 Madina Town Faisalabad,+92 313 6960221
FBR-102545,Sana Siddiqui,0,0,Non-Filer,"236-21 Gulgasht, Multan",0324-8154964
FBR-102546,Z. Raja,0,0,Filer,H#238 St-10 Gulshan-e-Iqbal Karachi,03331128413
FBR-102547,N. Awan,0,0,Filer,H#327 St-30 DHAPhase5 Lahore,03074754074
FBR-102548,Fahad Yousafzai,0,0,Non-Filer,"127-16 Gulgasht, Multan",0308-5907158
FBR-102551,B.Butt,0,0,Non-Filer,مکان 171 گلی 32 Chaklala Scheme 3 راولپنڈی,0314-3362438
FBR-102552,Z.Saddozai,0,0,Filer,مکان 369 گلی 21 University Town Peshawar,+92 333 1869547
FBR-102554,K.Mehsud,0,0,Non-Filer,مکان 350 گلی 3 Wapda Town لاہور,+92 329 8289742
FBR-102555,Ubaid Shirazi,0,0,Non-Filer,"307-8 Cantt, Multan",03341682697
FBR-102556,Malik Irfan Khattak,0,0,Non-Filer,"House No. 317, Gali 3, E-11/2, Islamabad",03201293020
FBR-102559,I.Mehsud,0,0,Non-Filer,مکان 196 گلی 39 F-8/3 اسلام آباد,+92 327 5081001
FBR-102560,Syed Fahad Warraich,0,0,Non-Filer,"House No. 264, Gali 30, Wapda Town, Lahore",0327-2917457
FBR-102561,K. Sandhu,0,0,Filer,H#47 St-26 Gulgasht Multan,+92 300 2161701
FBR-102562,H.Khattak,0,0,Non-Filer,مکان 379 گلی 4 Peoples Colony Faisalabad,+92 340 3257379
FBR-102563,Amna Durrani,0,0,Non-Filer,"House 378, Street 21, Gulbahar, Peshawar",+92 314 8863923
FBR-102564,Rana Saqib Chaudhry,0,0,Non-Filer,"House No. 243, Gali 8, Model Town, Lahore",03289395212
FBR-102565,M.Dar,0,0,Filer,مکان 342 گلی 31 DHA Phase 5 لاہور,0309-4135511
FBR-102566,N. Niazi,0,0,Non-Filer,H#286 St-4 BahriaPhase4 Rawalpindi,+92 339 2531586
FBR-102567,L. Sandhu,0,0,Non-Filer,H#363 St-29 ChaklalaScheme3 Rawalpindi,+92 346 7498463
FBR-102572,M. Awan,0,0,Non-Filer,H#256 St-23 DHAPhase5 Lahore,03016103531
FBR-102573,M.Hashmi,0,0,Filer,مکان 27 گلی 10 F-8/3 اسلام آباد,+92 338 9981915
FBR-102574,R.Cheema,0,0,Non-Filer,مکان 101 گلی 10 Westridge راولپنڈی,03317721697
FBR-102575,Imran Bukhari,0,0,Non-Filer,"House 7, Street 8, Cantt, Multan",+92 313 6373209
FBR-102576,Madiha Cheema,0,0,Filer,"House 295, Street 39, Hayatabad Phase 3, Peshawar",0310-2500036
FBR-102577,H. Awan,0,0,Non-Filer,H#150 St-10 NorthNazimabad Karachi,03409830240
FBR-102578,Chaudhary Sufyan Lodhi,0,0,Non-Filer,"House No. 49, Gali 38, Gulgasht, Multan",03026616643
FBR-102579,Hina Virk,0,0,Non-Filer,"House 127, Street 5, G-13/1, Islamabad",0315-5675458
FBR-102580,Iqra Afridi,0,0,Filer,"374-16 G-10/2, Islamabad",03191848463
FBR-102581,N.Yousafzai,0,0,Non-Filer,مکان 27 گلی 25 Satellite Town راولپنڈی,03379657509
FBR-102582,Pervez Tarar,0,0,Non-Filer,"25-12 Chaklala Scheme 3, Rawalpindi",03329955503
FBR-102583,Tariq Sandhu,0,0,Non-Filer,"108-38 Chaklala Scheme 3, Rawalpindi",03128198924
FBR-102585,Malik Salman Gill,0,0,Non-Filer,"House No. 329, Gali 35, North Nazimabad, Karachi",03054558295
FBR-102586,M. Sial,0,0,Non-Filer,H#28 St-14 DHAPhase6 Karachi,03374402469
FBR-102589,H. Siddiqui,0,0,Filer,H#39 St-17 I-8/4 Islamabad,+92 347 3356961
FBR-102591,Hina Rizvi,0,0,Non-Filer,"House 130, Street 24, Model Town, Lahore",0328-9506949
FBR-102592,Hina Mehsud,0,0,Non-Filer,"House 270, Street 12, Madina Town, Faisalabad",03202472730
FBR-102593,N.Gondal,0,0,Non-Filer,مکان 80 گلی 20 Gulgasht Multan,0319-3666156
FBR-102594,Rauf Baig,0,0,Non-Filer,"House 149, Street 19, North Nazimabad, Karachi",03037720938
FBR-102595,Mansoor چوہدری,0,0,Non-Filer,"279-14 I-8/4, Islamabad",0306-6450324
FBR-102596,U. Kazmi,0,0,Non-Filer,H#105 St-21 F-8/3 Islamabad,+92 348 1011337
